lat,lng,elevation
(51.27246217843483, 22.03059743096403),186.0648651123047
(51.2730454857623, 22.0305303786141),185.7761383056641
(51.27362879305148, 22.03046332456165),186.4464874267578
(51.27421210030236, 22.03039626880661),186.9535369873047
(51.27479540751494, 22.03032921134889),187.3408203125
(51.27537871468921, 22.03026215218843),188.1053314208984
(51.27596202182517, 22.03019509132513),188.2351531982422
(51.27654532892283, 22.03012802875893),189.1823120117188
(51.27712863598217, 22.03006096448972),190.1294860839844
(51.2777119430032, 22.02999389851746),190.7886505126953
(51.27829524998592, 22.02992683084206),191
(51.27887855693033, 22.02985976146343),191
(51.27946186383642, 22.0297926903815),190.9727478027344
(51.28004517070418, 22.02972561759618),190.8891296386719
(51.28062847753364, 22.02965854310741),189.3280487060547
(51.28121178432476, 22.0295914669151),188.3223266601562
(51.28179509107756, 22.02952438901917),187.4728240966797
(51.28237839779203, 22.02945730941954),186.2466430664062
(51.28296170446819, 22.02939022811614),184.3214416503906
(51.28354501110601, 22.02932314510889),181.8087310791016
(51.2841283177055, 22.0292560603977),179.7523040771484
(51.28471162426665, 22.02918897398251),180.1859436035156
(51.28529493078948, 22.02912188586322),179.9077301025391
(51.28587823727396, 22.02905479603976),178.8445281982422
(51.2864615437201, 22.02898770451206),177.63818359375
(51.28704485012791, 22.02892061128003),177.05908203125
(51.28762815649738, 22.0288535163436),177.1567993164062
(51.2882114628285, 22.02878641970268),177.2545166015625
(51.28879476912127, 22.02871932135721),176.6310272216797
(51.28937807537569, 22.02865222130709),175.3085479736328
(51.28996138159178, 22.02858511955225),173.707275390625
(51.29054468776951, 22.02851801609262),172.1060028076172
(51.29112799390889, 22.0284509109281),170.5659637451172
(51.2917113000099, 22.02838380405863),169.2117614746094
(51.29229460607257, 22.02831669548413),169.0614013671875
(51.29287791209688, 22.02824958520451),169.6071014404297
(51.29346121808283, 22.0281824732197),170.1797180175781
(51.29404452403042, 22.02811535952962),170.0228424072266
(51.29462782993964, 22.02804824413419),168.8347625732422
(51.2952111358105, 22.02798112703333),166.8966522216797
(51.295794441643, 22.02791400822697),165.6501159667969
(51.29637774743711, 22.02784688771502),167.440673828125
(51.29696105319287, 22.0277797654974),170.7277984619141
(51.29754435891026, 22.02771264157404),175.5874176025391
(51.29812766458926, 22.02764551594485),181.8714904785156
(51.2987109702299, 22.02757838860977),189.7715148925781
(51.29929427583215, 22.0275112595687),198.7656402587891
(51.29987758139603, 22.02744412882158),205.6264495849609
(51.30046088692153, 22.02737699636832),208.0594024658203
(51.30104419240864, 22.02730986220884),209.3705291748047
(51.30162749785737, 22.02724272634307),209.5951538085938
(51.30221080326771, 22.02717558877092),209.0449676513672
(51.30278765363037, 22.02723970981563),208.7067108154297
(51.30335722239929, 22.02745189696553),210.0566711425781
(51.30392679078478, 22.02766408938185),209.6670837402344
(51.30449635878681, 22.02787628706483),209.2341613769531
(51.30506592640538, 22.0280884900147),209.2709503173828
(51.30563549364044, 22.02830069823169),208.7240447998047
(51.30620506049201, 22.02851291171604),208
(51.30677462696003, 22.02872513046799),208
(51.30734419304452, 22.02893735448776),206.5284881591797
(51.30791375874544, 22.02914958377559),203.6197204589844
(51.30848332406278, 22.02936181833172),200.4210510253906
(51.30905288899654, 22.02957405815638),196.8788757324219
(51.30962245354667, 22.02978630324981),192.7017364501953
(51.31019201771318, 22.02999855361226),191.1739349365234
(51.31076158149603, 22.03021080924391),193.8507537841797
(51.31133114489523, 22.03042307014505),196.6265258789062
(51.31190070791072, 22.03063533631589),198.5804748535156
(51.31247027054255, 22.03084760775668),198.7000732421875
(51.31303983279063, 22.03105988446763),195.7951812744141
(51.31360939465498, 22.031272166449),192.6884155273438
(51.31417895613558, 22.031484453701),190.0469665527344
(51.31474851723242, 22.03169674622389),188.9910583496094
(51.31531807794546, 22.03190904401789),190.9337921142578
(51.3158876382747, 22.03212134708324),194.6049499511719
(51.31645719822013, 22.03233365542017),197.1035461425781
(51.3170267577817, 22.03254596902891),198.4533081054688
(51.31759631695944, 22.03275828790971),199.8030548095703
(51.31816587575328, 22.03297061206279),200.6568145751953
(51.31873543416324, 22.0331829414884),200.2007141113281
(51.31930499218929, 22.03339527618676),197.9935455322266
(51.31987454983142, 22.03360761615812),195.0503997802734
(51.32044410708959, 22.0338199614027),192.5441741943359
(51.32101366396382, 22.03403231192074),190.46533203125
(51.32158322045406, 22.03424466771248),189.1609802246094
(51.32215277656031, 22.03445702877814),190.2065582275391
(51.32272233228255, 22.03466939511798),193.7494964599609
(51.32329188762075, 22.03488176673221),198.1692504882812
(51.3238614425749, 22.03509414362108),198.0682220458984
(51.324430997145, 22.03530652578481),197.8283386230469
(51.32500055133102, 22.03551891322366),198.448974609375
(51.32557010513293, 22.03573130593784),198.121337890625
(51.32613965855072, 22.0359437039276),194.9156799316406
(51.32670921158438, 22.03615610719316),190.3467254638672
(51.32727876423388, 22.03636851573478),186.8712615966797
(51.32784831649924, 22.03658092955267),182.0147705078125
(51.32841786838038, 22.03679334864709),177.6004028320312
(51.32898741987734, 22.03700577301824),175.2784118652344
(51.32955697099006, 22.03721820266639),174.8442535400391
(51.33012652171855, 22.03743063759175),173.5933685302734
(51.33069607206279, 22.03764307779457),167.8761596679688
(51.33126562202274, 22.03785552327508),158.1785736083984
(51.33183517159842, 22.03806797403352),151.0342712402344
(51.33240472078978, 22.03828043007011),149.1889495849609
(51.33297426959682, 22.0384928913851),150.4700469970703
(51.33354381801951, 22.03870535797872),152.3150482177734
(51.33411336605785, 22.03891782985121),153.0008392333984
(51.3346829137118, 22.0391303070028),152.1771697998047
(51.33525246098137, 22.03934278943373),147.1081237792969
(51.33582200786652, 22.03955527714422),139.1844177246094
(51.33639155436724, 22.03976777013453),135.1734619140625
(51.33696110048351, 22.03998026840487),133.2567138671875
(51.33753064621532, 22.0401927719555),133
(51.33810019156265, 22.04040528078663),134.582275390625
(51.33866973652548, 22.04061779489851),139.9257354736328
(51.33923928110379, 22.04083031429138),151.1989288330078
(51.33980882529757, 22.04104283896546),168.8796539306641
(51.3403783691068, 22.041255368921),184.1194305419922
(51.34094791253145, 22.04146790415823),192.7136993408203
(51.34151745557153, 22.04168044467738),195.9608154296875
(51.342086998227, 22.04189299047869),195.8885192871094
(51.34265654049784, 22.04210554156239),194.8369140625
(51.34322608238405, 22.04231809792873),194.0074615478516
(51.34379562388561, 22.04253065957793),193.1779937744141
(51.34436516500249, 22.04274322651023),193
(51.34493470573467, 22.04295579872587),193
(51.34550424608216, 22.04316837622508),193.2143707275391
(51.34607378604492, 22.0433809590081),194.2796783447266
(51.34664332562293, 22.04359354707515),196.2389373779297
(51.34721286481618, 22.04380614042649),197.4182586669922
(51.34778240362466, 22.04401873906234),197.3009948730469
(51.34835194204835, 22.04423134298295),197.0199432373047
(51.34892148008721, 22.04444395218853),196.9394073486328
(51.34949101774125, 22.04465656667934),196.8415222167969
(51.35006055501044, 22.0448691864556),197.0090637207031
(51.35063009189477, 22.04508181151755),197
(51.35119962839422, 22.04529444186543),197
(51.35176916450876, 22.04550707749948),197.3923034667969
(51.35233870023839, 22.04571971841992),197.9645538330078
(51.35290823558309, 22.04593236462699),199.1196594238281
(51.35347777054282, 22.04614501612093),199.8730926513672
(51.3540473051176, 22.04635767290198),200.3334503173828
(51.35461683930738, 22.04657033497036),200.9363555908203
(51.35518637311218, 22.04678300232633),201.4375457763672
(51.35575590653194, 22.0469956749701),202.3040466308594
(51.35632543956666, 22.04720835290193),203.6442413330078
(51.35689497221632, 22.04742103612203),204.7834167480469
(51.35746450448092, 22.04763372463065),204.9113006591797
(51.35803403636042, 22.04784641842803),203.6570739746094
(51.35860356785481, 22.0480591175144),202.3008880615234
(51.35917309896409, 22.04827182188999),202.0939178466797
(51.35974262968821, 22.04848453155505),202.6135711669922
(51.36031216002718, 22.0486972465098),203.1332244873047
(51.36088168998096, 22.04890996675449),205.0265960693359
(51.36145121954956, 22.04912269228935),208.2905120849609
(51.36202074873294, 22.04933542311461),212.2945556640625
(51.36259027753108, 22.04954815923051),214.8558502197266
(51.36313219244313, 22.04986308676068),209.2137451171875
(51.36361886262547, 22.05038245512418),201.1838684082031
(51.36410553051163, 22.0509018345258),194.5380401611328
(51.36459219610154, 22.05142122496592),190.3390808105469
(51.3650788593951, 22.05194062644492),191.7207183837891
(51.36556552039224, 22.05246003896316),194.9375610351562
(51.36605217909283, 22.05297946252103),197.9626770019531
(51.36653883549683, 22.05349889711889),199.3055419921875
(51.36702548960412, 22.05401834275713),198.166259765625
(51.36751214141462, 22.05453779943611),198.9951171875
(51.36799879092824, 22.05505726715622),200.2064361572266
(51.3684854381449, 22.05557674591782),202.1692199707031
(51.36897208306449, 22.05609623572129),204.4332122802734
(51.36945872568695, 22.05661573656702),206.31494140625
(51.36994536601217, 22.05713524845535),207.6530456542969
(51.37043200404007, 22.0576547713867),206.7776336669922
(51.37091863977056, 22.05817430536141),206.4553070068359
(51.37140527320354, 22.05869385037987),205.6452178955078
(51.37189190433894, 22.05921340644244),204.2169036865234
(51.37237853317666, 22.05973297354952),201.8386993408203
(51.37286515971661, 22.06025255170146),199.4372253417969
(51.3733517839587, 22.06077214089866),196.2068176269531
(51.37383840590286, 22.06129174114148),193.2750854492188
(51.37432502554898, 22.06181135243029),192
(51.37481164289698, 22.06233097476547),192.0045776367188
(51.37529825794675, 22.06285060814739),191.4051055908203
(51.37578487069824, 22.06337025257644),191.3638916015625
(51.37627148115134, 22.063889908053),191.3681488037109
(51.37675808930596, 22.06440957457741),192.0286712646484
(51.37724469516201, 22.06492925215008),193.4297332763672
(51.37773129871941, 22.06544894077137),194.8948516845703
(51.37821789997805, 22.06596864044165),194.9579467773438
(51.37870449893787, 22.06648835116131),193.6676940917969
(51.37919109559877, 22.06700807293071),192.2592163085938
(51.37967768996065, 22.06752780575024),190.6838073730469
(51.38016428202343, 22.06804754962026),187.8492126464844
(51.38065087178703, 22.06856730454116),183.3413391113281
(51.38113745925135, 22.0690870705133),178.2172088623047
(51.3816240444163, 22.06960684753707),173.6791534423828
(51.38211062728179, 22.07012663561284),173.3292694091797
(51.38259720784774, 22.07064643474098),172.4813842773438
(51.38308378611406, 22.07116624492187),169.9025268554688
(51.38357036208064, 22.07168606615588),167.8115844726562
(51.38405693574742, 22.0722058984434),166.543212890625
(51.3845435071143, 22.07272574178478),166
(51.38503007618119, 22.07324559618042),165.568359375
(51.385516642948, 22.07376546163069),164.4173583984375
(51.38600320741465, 22.07428533813595),163.7030181884766
(51.38648976958103, 22.07480522569659),163.0000305175781
(51.38697632944707, 22.07532512431299),162.2915344238281
(51.38746288701269, 22.07584503398552),161.5829315185547
(51.38794944227777, 22.07636495471453),160.8743438720703
(51.38843599524224, 22.07688488650044),160.1657409667969
(51.388922545906, 22.07740482934359),158.914306640625
(51.38940909426899, 22.07792478324437),157.8466796875
(51.38989564033109, 22.07844474820316),158.9200286865234
(51.39038218409222, 22.07896472422033),159.6685943603516
(51.39086872555228, 22.07948471129624),160.3771667480469
(51.39135526471122, 22.0800047094313),161.3943328857422
(51.3918418015689, 22.08052471862585),162
(51.39232833612527, 22.0810447388803),162.5028839111328
(51.39281486838023, 22.08156477019499),163.1288909912109
(51.39330139833367, 22.08208481257032),163.9200134277344
(51.39378792598554, 22.08260486600666),163.9218902587891
(51.39427445133571, 22.08312493050438),162.7812042236328
(51.39476097438413, 22.08364500606386),161.9543304443359
(51.39524749513068, 22.08416509268547),161.5448455810547
(51.39573401357527, 22.0846851903696),162
(51.39622052971785, 22.08520529911662),161.8135223388672
(51.39670704355828, 22.08572541892688),161.1201629638672
(51.39722850522194, 22.08604875920046),160.3607330322266
(51.3978129884374, 22.08601724837036),160.9809722900391
(51.39839747164442, 22.08598573673499),162.3581085205078
(51.39898195484298, 22.08595422429429),163.0021362304688
(51.39956643803309, 22.08592271104822),162.9140319824219
(51.40015092121475, 22.08589119699676),162.0952606201172
(51.40073540438797, 22.08585968213986),161.2534332275391
(51.40131988755272, 22.08582816647748),160.4022216796875
(51.40190437070902, 22.08579665000961),158.9999237060547
(51.40248885385687, 22.08576513273617),156.8261108398438
(51.40307333699627, 22.08573361465715),154.0751342773438
(51.40365782012721, 22.08570209577251),150.6270141601562
(51.40424230324972, 22.08567057608221),148.0274658203125
(51.40482678636375, 22.08563905558621),145.4279174804688
(51.40541126946933, 22.08560753428447),143.6612548828125
(51.40599575256647, 22.08557601217697),141.9037170410156
(51.40658023565513, 22.08554448926365),139.8879852294922
(51.40716471873535, 22.08551296554448),138.1001129150391
(51.40774920180711, 22.08548144101943),136.0898895263672
(51.40833368487041, 22.08544991568845),133.5629119873047
(51.40891816792526, 22.08541838955152),133.5164184570312
(51.40950265097165, 22.08538686260858),133.3093566894531
(51.41008713400958, 22.08535533485962),133.6020812988281
(51.41067161703906, 22.08532380630458),135.7848815917969
(51.41125610006006, 22.08529227694342),139.2356567382812
(51.41184058307262, 22.08526074677613),142.6786193847656
(51.41242506607671, 22.08522921580265),145.3126068115234
(51.41300954907235, 22.08519768402294),147.2441711425781
(51.41359403205953, 22.08516615143697),148.5422058105469
(51.41417851503824, 22.08513461804471),149.7783813476562
(51.4147629980085, 22.08510308384611),151.2174530029297
(51.41534748097029, 22.08507154884115),152.310302734375
(51.41593196392362, 22.08504001302976),153.2074432373047
(51.4165164468685, 22.08500847641193),153.1015472412109
(51.4171009298049, 22.08497693898762),152.6639251708984
(51.41768541273284, 22.08494540075678),151.8335876464844
(51.41826989565232, 22.08491386171939),150.4339599609375
(51.41885437856333, 22.08488232187539),148.8065643310547
(51.41943886146588, 22.08485078122477),147.6251678466797
(51.42002334435997, 22.08481923976747),147.6508026123047
(51.4206078272456, 22.08478769750346),148.5932312011719
(51.42119231012275, 22.0847561544327),150.0781860351562
(51.42177679299144, 22.08472461055516),151.7806243896484
(51.42236127585166, 22.08469306587079),153.0399627685547
(51.42294575870343, 22.08466152037957),153.2938995361328
(51.42353024154673, 22.08462997408146),154.8920288085938
(51.42411472438154, 22.0845984269764),155.795166015625
(51.4246992072079, 22.08456687906437),155.3536224365234
(51.42528369002579, 22.08453533034533),155.031982421875
(51.42586817283522, 22.08450378081924),155.07177734375
(51.42645265563615, 22.08447223048607),154.7999725341797
(51.42703713842864, 22.08444067934578),153.9487609863281
(51.42762162121264, 22.08440912739832),153.0975494384766
(51.42820610398819, 22.08437757464367),153.5320739746094
(51.42879058675526, 22.08434602108178),154.4705505371094
(51.42937506951387, 22.08431446671262),155
(51.42995955226399, 22.08428291153616),154.6926879882812
(51.43054403500565, 22.08425135555234),153.8414764404297
(51.43112851773884, 22.08421979876114),152.9902496337891
(51.43171300046355, 22.08418824116251),152.1390380859375
(51.43229748317979, 22.08415668275643),152
(51.43288196588757, 22.08412512354285),151.4366149902344
(51.43346644858686, 22.08409356352173),150.8787841796875
(51.43405093127767, 22.08406200269303),150.7536163330078
(51.43463541396002, 22.08403044105673),150.6825408935547
(51.43521989663389, 22.08399887861279),149.8773040771484
(51.43580437929928, 22.08396731536115),150.6220703125
(51.43638886195621, 22.08393575130179),150.2462158203125
(51.43697334460465, 22.08390418643467),149.4701995849609
(51.43755782724462, 22.08387262075975),149.3915557861328
(51.43814230987611, 22.08384105427699),150
(51.43872679249912, 22.08380948698637),150.0663604736328
(51.43931127511366, 22.08377791888783),150.7716674804688
(51.43989575771972, 22.08374634998134),149.3967132568359
(51.44048024031729, 22.08371478026687),149.6291809082031
(51.44106472290639, 22.08368320974437),150.4803924560547
(51.44164920548702, 22.08365163841381),151.3316040039062
(51.44223368805916, 22.08362006627516),152.1828155517578
(51.44281817062283, 22.08358849332836),153.0529937744141
(51.443402653178, 22.08355691957339),154.3374481201172
(51.44398713572471, 22.08352534501022),155.9377593994141
(51.44457161826293, 22.08349376963878),157.5941925048828
(51.44515610079266, 22.08346219345907),159.0869903564453
(51.44574058331393, 22.08343061647103),160.2901153564453
(51.44632506582669, 22.08339903867462),161.1413269042969
(51.44690954833099, 22.08336746006983),161.9925384521484
(51.4474940308268, 22.08333588065658),162
(51.44807851331412, 22.08330430043487),162
(51.44866299579297, 22.08327271940465),162.5461730957031
(51.44924747826332, 22.08324113756586),163.7947845458984
(51.44983196072519, 22.0832095549185),165.2486114501953
(51.45041644317858, 22.0831779714625),166.0998229980469
(51.45100092562349, 22.08314638719786),166.9510345458984
(51.4515854080599, 22.0831148021245),167.6954956054688
(51.45216989048783, 22.08308321624241),167.8209228515625
(51.45275437290728, 22.08305162955154),167.2702484130859
(51.45333885531824, 22.08302004205186),166.3730316162109
(51.4539233377207, 22.08298845374333),165.3343658447266
(51.45450782011469, 22.08295686462591),163.9788208007812
(51.45509230250016, 22.08292527469956),163.6279144287109
(51.45567678487718, 22.08289368396425),162.7841491699219
(51.45626126724569, 22.08286209241993),161.8869323730469
(51.45684574960572, 22.08283050006658),161.452880859375
(51.45743023195725, 22.08279890690415),161.0924835205078
(51.4580147143003, 22.08276731293261),160.1952514648438
(51.45851642722781, 22.08317770397464),160.062255859375
(51.45899321005859, 22.08372121896389),159.4093627929688
(51.45946999037663, 22.08426474530847),159
(51.45994676818185, 22.08480828300875),159.3332366943359
(51.46042354347414, 22.0853518320651),161.3881683349609
(51.46090031625342, 22.08589539247791),162
(51.46137708651958, 22.08643896424753),162.7080841064453
(51.46185385427253, 22.08698254737434),163
(51.46233061951216, 22.0875261418587),161.806396484375
(51.4628073822384, 22.08806974770099),159.4806060791016
(51.46328414245114, 22.08861336490158),156.6059112548828
(51.46376090015028, 22.08915699346085),156.8900756835938
(51.46423765533574, 22.08970063337917),159.4970703125
(51.46471440800742, 22.0902442846569),162.0954742431641
(51.46519115816522, 22.09078794729441),163.041748046875
(51.46566790580905, 22.09133162129208),163.5739898681641
(51.4661446509388, 22.09187530665029),163.6196441650391
(51.46662139355439, 22.09241900336939),163.7171630859375
(51.46709813365572, 22.09296271144977),163.8146820068359
(51.4675748712427, 22.0935064308918),163.9999237060547
(51.46805160631521, 22.09405016169583),163.3794097900391
(51.46852833887318, 22.09459390386225),161.4610595703125
(51.46900506891652, 22.09513765739145),159.4855804443359
(51.46948179644511, 22.09568142228376),157.5485229492188
(51.46995852145886, 22.09622519853958),156.8402557373047
(51.4704352439577, 22.09676898615927),155.7456817626953
(51.4709119639415, 22.0973127851432),155.0514068603516
(51.47138868141018, 22.09785659549176),157.9076538085938
(51.47186539636365, 22.0984004172053),161.0113677978516
(51.47234210880181, 22.0989442502842),163.0627746582031
(51.47281881872456, 22.09948809472884),164.9681396484375
(51.47329552613181, 22.10003195053957),166.4199066162109
(51.47377223102346, 22.10057581771678),167.1479797363281
(51.47424893339942, 22.10111969626084),168.6168060302734
(51.47472563325959, 22.10166358617212),169.4426116943359
(51.47520233060387, 22.10220748745098),170
(51.47567902543218, 22.10275140009781),170
(51.47615571774441, 22.10329532411297),169.5650482177734
(51.47663240754046, 22.10383925949684),170.0137329101562
(51.47710909482026, 22.10438320624977),170.8192596435547
(51.47758577958368, 22.10492716437216),171.6334838867188
(51.47806246183066, 22.10547113386438),172
(51.47853914156108, 22.10601511472678),172.2497863769531
(51.47901581877484, 22.10655910695975),172.2493133544922
(51.47949249347187, 22.10710311056365),172
(51.47996916565207, 22.10764712553886),171.8609008789062
(51.48044583531532, 22.10819115188575),171.1667022705078
(51.48092250246153, 22.10873518960469),171.5379638671875
(51.48139916709063, 22.10927923869605),173.9212341308594
(51.48187582920249, 22.1098232991602),176.2919769287109
(51.48235248879705, 22.11036737099753),177.5563507080078
(51.48282914587419, 22.11091145420838),177.6957550048828
(51.48330580043382, 22.11145554879315),177.0015716552734
(51.48378245247585, 22.11199965475221),174.9222106933594
(51.48425910200017, 22.11254377208591),173.2848815917969
(51.4847357490067, 22.11308790079465),170.67626953125
(51.48521239349534, 22.11363204087878),167.8996124267578
(51.48568903546599, 22.11417619233868),166.0614776611328
(51.48616567491855, 22.11472035517473),164.8365783691406
(51.48664231185295, 22.11526452938728),164.1424255371094
(51.48711894626906, 22.11580871497672),163.1618804931641
(51.4875955781668, 22.11635291194343),162.7541351318359
(51.4880722075461, 22.11689712028776),162.0599975585938
(51.48854883440681, 22.11744134001009),161.3658599853516
(51.48902545874886, 22.11798557111079),161.6511688232422
(51.48950208057218, 22.11852981359024),161.9900512695312
(51.48997869987664, 22.11907406744881),161.0470581054688
(51.49045531666215, 22.11961833268687),158.3283233642578
(51.49093193092864, 22.12016260930478),155.4552612304688
(51.49140854267598, 22.12070689730293),156.9058532714844
(51.4918851519041, 22.1212511966817),158.9720306396484
(51.49236175861287, 22.12179550744143),161.41162109375
(51.49283836280225, 22.12233982958253),163.6370697021484
(51.49331496447208, 22.12288416310534),164
(51.49379156362232, 22.12342850801025),164.4222869873047
(51.49426816025284, 22.12397286429762),164.0364837646484
(51.49474475436356, 22.12451723196783),164.6576080322266
(51.49522134595438, 22.12506161102125),164.9846649169922
(51.49569793502521, 22.12560600145826),165.7492218017578
(51.49617452157594, 22.12615040327922),166.6830749511719
(51.49665110560647, 22.12669481648451),167.5708312988281
(51.49712768711673, 22.1272392410745),169.510986328125
(51.49760426610661, 22.12778367704956),172.7813873291016
(51.49808084257602, 22.12832812441007),174.1085205078125
(51.49855741652485, 22.1288725831564),174.5926513671875
(51.49903398795301, 22.12941705328891),175.0612182617188
(51.49951055686041, 22.12996153480798),174.5143432617188
(51.49998712324697, 22.13050602771399),171.2040252685547
(51.50046368711255, 22.1310505320073),167.6840057373047
(51.50094024845711, 22.1315950476883),166.1689147949219
(51.5014168072805, 22.13213957475734),165.7355804443359
(51.50189336358265, 22.1326841132148),164.8890075683594
(51.50236991736347, 22.13322866306106),163.9475250244141
(51.50284646862286, 22.13377322429649),160.4298858642578
(51.50332301736071, 22.13431779692147),156.3278656005859
(51.50379956357695, 22.13486238093634),155.1553802490234
(51.50427610727147, 22.13540697634151),155.5262908935547
(51.50475264844417, 22.13595158313734),155.6064605712891
(51.50522918709496, 22.13649620132419),156.8533325195312
(51.50570572322373, 22.13704083090244),159.1672973632812
(51.50618225683041, 22.13758547187248),160.8249359130859
(51.50665878791489, 22.13813012423466),163.0061492919922
(51.50713531647707, 22.13867478798936),164.4053344726562
(51.50761184251686, 22.13921946313694),166.1403961181641
(51.50808836603417, 22.1397641496778),167.4257659912109
(51.50856488702889, 22.14030884761229),168
(51.50904140550094, 22.14085355694079),168.4786071777344
(51.5095179214502, 22.14139827766368),168.9565734863281
(51.5099944348766, 22.14194300978131),169
(51.51047094578004, 22.14248775329408),168.6272735595703
(51.51094745416041, 22.14303250820235),168.7454986572266
(51.51142396001763, 22.14357727450649),168.0515441894531
(51.5119004633516, 22.14412205220687),168.4594421386719
(51.51237696416221, 22.14466684130388),169.5085754394531
(51.51285346244937, 22.14521164179788),170
(51.513329958213, 22.14575645368923),170
(51.51380645145299, 22.14630127697832),170
(51.51428294216926, 22.14684611166552),169.8878479003906
(51.51475943036169, 22.1473909577512),169.1939086914062
(51.51523591603019, 22.14793581523574),168.7693481445312
(51.51571239917467, 22.14848068411951),168.6120910644531
(51.51618887979505, 22.14902556440287),167.2242431640625
(51.5166653578912, 22.14957045608619),167.6499938964844
(51.51714183346304, 22.15011535916987),168.5969848632812
(51.5176183065105, 22.15066027365427),169
(51.51809477703343, 22.15120519953976),169.03076171875
(51.51857124503179, 22.15175013682671),169.5297088623047
(51.51904771050545, 22.15229508551549),168.8972930908203
(51.51952417345432, 22.15284004560648),167.8162994384766
(51.5200006338783, 22.15338501710006),167.5608520507812
(51.52047709177731, 22.15392999999659),167.1330413818359
(51.52095354715124, 22.15447499429645),167.8269195556641
(51.52143, 22.15502),168.7361907958984
