90,A1V8NBMG0PDVK1,4
90,AFT6HJ1ALIWZ2,4
90,A34U6WKGEO82P2,5
90,A1HJXVANT2VUV9,5
90,A17JG1S28DV34R,1
90,A1A87TUBBDPMF0,5
90,A16CZRH9AZVKWW,3
90,ARJSF1TE93H90,2
90,A1N1YEMTI9DJ86,5
90,AZQUJWF2SBRP9,2
96,A246ZWI8Q8B7L5,5
96,ATVPDKIKX0DER,4
96,A1XLGBJKD3O3WH,5
96,ATVPDKIKX0DER,5
96,ATVPDKIKX0DER,5
96,A2OPJ554PLP1IB,1
96,A3UEILAUF8JKEH,5
96,A3EW4XIHSXIXR9,5
96,A3UEILAUF8JKEH,5
96,A1JALM8EIWADRP,4
96,A1QWJX5S78BA7F,5
96,A3N6QTOHOWCIQX,4
96,A2WNM4P9O2QLRK,5
96,A2Z5QFOH3Q9TK9,1
96,AS28WVBBZ3G99,5
96,A1SO20SUWGDR2Z,4
96,A3VNTGPCP3MLD1,4
96,A1X3WPFHTUX3UX,2
96,A62GB7HSDY08J,3
96,A2YI3SU5THQUQZ,4
96,A2SPXMNUWDNNS0,3
101,A3CFR166SQ756L,5
101,A3QK3DRVQ3ZJZL,5
101,A3VMCKYN22X0CO,5
101,A10Q0X7V0DUJ5I,4
101,AAF5PEMY7R49Y,5
101,A10Q0X7V0DUJ5I,4
101,A2VWFKCBXT7OWT,5
101,A21R8VX2Q5NUSU,5
101,A25E44CFFC4B7T,5
101,A1B89BLL8GSL0U,4
101,A1N4DE3G7GRGIJ,5
101,A2Z8XDCPPTRX7L,4
101,AI29CC7ZJFTTX,5
101,A2PKU0R1QOSF9Y,5
101,A36L3C0523V6I7,5
101,A125JLUMUG421N,1
101,A3JUHQBH33TGCC,5
101,AD75L9NG2CN5M,5
101,A1OJJ15O6ISP0H,5
101,A32HA459KK2AMC,5
101,A27DDOKB5OXKU1,5
101,A22UXG4ZRR6VBN,5
101,AA5BUXISE86QV,1
101,A1J7PXT8C9VGF5,5
101,AXVPCCXX0ZTVQ,5
101,A2TLXW6Q3BB7KB,5
101,A27EXJG596ZV0K,5
101,A29XLXNFF3M7NK,5
101,A2K6NOPBVWANES,5
101,A3EMVWC5DC7B00,3
101,A2S6BNWW7Z7Z3C,1
101,A293FJWCBYNE09,4
101,A2J77OWWK34NB4,5
101,A1XY3SJZLJIXSI,5
101,A92DZY1OJ9YQP,5
101,A3P3UOHYBFRGJN,5
101,A2EYCL2ZT0PSTX,5
101,A16WXMD0IZ7G8U,5
101,AUGABW5AS2OXM,5
101,A27BY97QQS36V3,5
101,A2D6MAFNR3THKZ,4
101,A3ILH24N6IQB42,3
101,A30H2335OM7RD6,5
101,A2F3M93RRLFQNJ,4
101,AAC89TDQMA389,5
101,ALD1CRUBY1365,3
101,A2WJHW0U2OW79L,5
101,A29EW6FITI2SS4,4
101,A3U17P6CSBOTCD,5
101,A20Z5TZ9XZWFTU,5
101,A37XA4SI5GPPZD,5
101,A3LRB5BYB2WKRU,3
101,A14DEZUSA749R8,1
101,A1U0YQHNMT7WUG,3
101,A1AG3MZPK25F23,1
101,ACR3EJXI1I5BT,5
101,A2U0DKQPZSD50Y,5
101,A3RV3OSG41OQPQ,4
101,A3D6889J8IFFMH,1
101,A2F1P10GGZ7K2T,5
101,A1CHIZVZOBPVBZ,3
101,A2V21CBA990VCU,3
101,A3KNJ386MRBPZC,4
101,A1TL2Q093683O9,5
101,A1BNLS95F0DFF7,5
101,A3ODGDDQOW0OPQ,3
101,AYSN0J8XHRWG,4
101,A1AW2MLJMY3TZ2,5
101,A3TZIECCRFM404,2
101,A28SRJ5P2O0CYK,4
101,A18YY3ZONN7QEP,4
101,A1PSXETJWC0W4L,5
101,AKUFY58ZRM9AD,2
101,A21MRBA79EAL65,5
120,AJM7A2G5M5J7W,5
120,ATVPDKIKX0DER,5
120,A3A7S55GT1BEV6,4
120,A2T958F531K316,5
120,ATVPDKIKX0DER,1
120,A2L918G1E0KGD1,4
120,ATVPDKIKX0DER,1
120,A23ET8C63IXFG2,5
120,A1HSXLPG0SXL18,5
120,A34PUCLNFN62D3,1
120,AP2YOR9CRN1ZL,5
120,A2VH02VOG7AW3V,5
120,A20FV0274HTO6L,5
120,A2R6BES0ZDGX80,4
120,A3QIRAAM0DLFDS,5
120,A192TXWH9P81V5,4
120,A1L2NV5LZX7ER2,5
120,A2X54VLUUXJFY6,5
120,ACPDMWMS8LKQX,1
120,AFRSTF9FDBSVA,5
120,ADFDGA1JUTJNO,4
120,A34WLHY06FVBKP,5
120,A237036C9E21J6,5
120,A3NNKUPM8IUR54,4
120,AUCXZKXM3M153,1
120,A3HPNZYNRAH2XU,3
120,A3201SGKC2IXYI,5
120,A37XIX4XGKK8X8,5
120,A26MNP70AWDX23,2
120,A2BCMUP4GLLI16,2
120,A2Z4KA3EFQWZOX,5
120,A2X055616SKBY9,4
120,A3KV6TFH8F9FD7,5
120,A2531YUGRPORO3,5
120,A3IPNX3AJUY5JO,5
120,A3IPNX3AJUY5JO,5
120,A3IPNX3AJUY5JO,5
120,A3UMTD3ZWWFM3X,4
120,AZN16GIKMP1IH,5
120,A28U80Z0NRUHJR,4
130,A261ZD4U2AMDV6,5
130,A3VKIBW8STDPVO,5
130,A35YUZHO8KCN0D,5
130,A17NFLRFTMYXF5,5
130,A1C9EBK9E17MT2,5
130,A2SBGTE825H1N3,4
130,A2G90J4PELWGMN,3
130,A93ZSJWZ4375R,5
130,A16J9NRZGKI4CX,5
130,A2X17T7V0J3ZSX,5
130,A14AFQJCUQ2YOY,5
130,A19MWJDESYCDDL,5
130,AX4QSAOEUQKDJ,5
130,A23S5PY9YFH6WW,5
130,A2RVM746EFUG9N,5
130,A3VZH0PWLQ9BB1,4
130,AGLHUZX7082J9,5
130,A2H27QB13MDOLB,5
130,A1AYJGVOUJ3F8R,1
130,A1AYJGVOUJ3F8R,1
130,A1YVM2DKYZ4VH3,5
130,A2J47PMROCUUDL,5
130,A2264IISM7CF9K,1
130,A2WYEPOLH5WJAW,1
130,A3C5SYH87PE410,5
130,A2LL3KMXB17PQP,4
130,A1SV8A27IHC84V,5
130,A26WXTH973TMED,1
130,A3PQUGOM0LZQE5,5
130,A1Q7LOSH7F9SLY,5
130,AXUDN1GS5FMX6,5
130,A13GIDVTNZQYHS,5
130,A2PPAKUDLT1TNV,4
130,A2YC3FMYXPCZX5,5
130,A36LC3T9HND7J5,5
130,AQZMR5P5KT1PD,5
130,A18Y9IUCSUWZ6Z,5
130,A19O103MOTG4GU,5
130,A2F2HC4SON3T3M,5
130,A2KDQUEX1OVP16,5
130,A2RCUY45M5NXHI,5
130,A2Y15RV8JQ36H4,5
130,A9NTFLCO86BG3,1
130,AMI5HQLIZOFNO,1
130,A1OQEIVYNB4HEB,5
130,ALD4BE1YX8TWJ,5
130,A1977ZR4KQYZ4J,1
130,A25LH99UQLU005,4
130,ASTHQK8EHZNYY,5
130,A11OJNXZXGGZWS,1
130,A1GC9A61EUU5JZ,5
130,A3DWSRQCMSPEZX,5
130,A39H7RZV22XZWL,4
130,A9DUAI4WD829V,3
130,AIGS5EP98HZLF,5
130,ALF4Q2D48UDNG,5
130,A2LC2KGT1NZT7X,4
130,A2TLYO1RCUKKWN,5
130,A1LZ8HS03KJKAR,5
130,A2ZIYCQPC9BYYS,5
130,A37IH65E7CTXRS,3
130,A1KC7TWIWI6E98,5
130,A3QGACK8XCAU76,1
130,A4D8YRNM690DR,4
130,A8LYD9SVRMQI4,5
130,AON1CLMNAVHDW,3
130,AVH3MXOYD11JB,4
130,A14FXEKB1PXTZG,4
130,A25RLT1ZTX5LA9,5
130,AO78D0XI4M1BQ,3
130,A359ZF3AWW757X,5
130,A3QR2NYTYLWTZU,4
130,AL4DLY84KLAZ5,4
130,A1TZL95786LUUU,5
130,A1FZB05IV6YIX1,3
130,A34C5ZVS1MXRQ6,5
130,AOZMZTO270XVJ,4
130,A147IH525MKZIU,3
130,A1DGVW6CBJJJB7,5
130,A3O8N0G2TN1PTL,4
130,A3OOE7Y3NWF5AS,5
130,A3XY0WDN84FPN,4
130,ACVSK1RZFBXNP,5
130,AHS9XRBUL9RKE,5
130,A21MAPCHAIYD6D,4
130,A3QVIKK5QBMLYT,5
130,AQSVHEJJREXR9,5
130,AR1AE3HSCR1TM,3
130,A37RX5DO51B67N,3
130,A37RX5DO51B67N,3
130,A3JT1HUAVP5UEG,5
130,A6H2NB8LN37IC,5
130,A36AJXR4DZANRV,5
130,A3CV9ZFZIGI7AI,4
130,ACBG1IRW9DXXX,3
130,A7RN5J3MCIUSG,5
130,A28NBHENBQYZNR,5
130,A9LIET7K21PAO,3
130,A9LIET7K21PAO,3
130,A2EFRB3MYA036U,4
130,A6TZUZN5CQ1G4,5
130,A1E1KVAGZ8AHJN,4
130,A5WDGX4L8NATQ,5
130,A1KECKH4ZAZUJ0,5
130,A37ZFAUTN62HMW,5
130,A1VQ8U4YFPWCL3,3
130,A3Q3OWCVCQIWPL,4
130,A1RYGWAV1YM3NH,5
130,A25QRI9FLVJCV9,1
130,A2CKKLTDWECUVB,2
130,AB8J1LJTCJ8LI,4
130,AZWF64HVI67SI,1
130,A31PR6BU52U672,1
130,A3MT5NGIYWR7FC,1
130,AL2XHR858K01X,1
130,ALPNGTFS4HZLT,1
130,A2VD3CYOEMJ6SR,5
130,A3M5J8ZKGQZ7WG,3
130,ADT3W06XAVA2Q,2
130,A19489DXZMWIR6,1
130,A27M94VLNMBYGE,4
130,A2SHQJP6PNQTLD,4
130,ACO9ML21HF1PK,5
130,A1AT5567NCNZBP,5
130,A2FI1YJ0OPSXDM,3
130,A2IB8VZIMZ9RTX,4
130,A3J01EVIXF28EI,5
130,A2IFUQ3D0O23GZ,1
130,ABAKBPL9NBBL9,3
130,ADIX0Y3NWIXQN,1
130,ADIX0Y3NWIXQN,3
130,A10KKJMBY5L7TK,5
130,AVZSWIU0GKXAL,1
130,A1NU3SOPN6RZ0O,1
130,A1CR3OQT9V8TIZ,4
130,A3AY9OT5NG38O0,2
130,AEFASN8Y3LXYR,4
130,AND61OVK62ASC,5
130,A1VXG4DELT37C,5
130,A16A5UXO69SQR9,3
130,A2VR4R75AKAXMI,2
130,A3AY9OT5NG38O0,2
130,A2VDQIOXO5XN6V,4
130,A1JH08TVX459RJ,4
130,A30LU1XWZVD6T0,5
130,AAD2DYRK43BYF,3
130,A1AT5567NCNZBP,5
130,A3PV2NKOMHJ25V,3
130,A34GUOW208SN7R,5
130,A1HSGWY5Z1LNL5,5
130,A1VAEFULPS85HY,1
130,A1JBOD93UYVQ2Z,1
130,A28QK9PW2II1DX,3
130,A1AEQ14WB2DE07,4
130,A374LQPX7FX24A,5
130,A258H69QKP20MI,4
130,AYJ9K9C6DYF4X,1
130,AMWSZ61FILX2J,3
130,AYZWHGN8ZJV90,5
130,A1VLRZG82TNULU,1
130,A1XX37HBK45UG8,3
130,A23DXQH64FG740,3
130,A25KZOTETYI7M2,2
130,A27M5GHD1PEV0L,1
130,A2TYXGZ2NQQ6NS,4
130,A12OJ89P11D2PY,1
130,A2VJGTEOA4PPS1,5
130,A3730CCKUF9FYO,4
130,A28XXKPW9XFFS5,3
130,A17FSYD2C8PMCK,3
130,A2MZT5KVI2RYBA,5
130,A2FMUVHRO76A32,5
130,A8VDP6G8HI9ZZ,3
130,A33Q65IVLH2KTV,5
130,A788V1MC6N3SM,3
130,A1KOJO4E89ASOY,4
130,A18AYRYL1TY8VP,1
130,AR2DE47VCY1C8,3
130,A2JTFKBSL19ZBG,5
130,A19TJOP0YJP7XX,5
130,A10PWU5VVQZT69,1
130,A3A37806WVIIPC,2
130,A1OQ4TY7HWKEJO,4
130,ADJKMC7AO7YN3,4
130,A1U35RFNJ9QVS2,5
130,A30CA4PXRONTV6,5
130,A3KP0DG6TG8HMA,1
130,A312RBQOWDZT1N,5
130,AKAVNN396U4AO,5
130,AU7O296O6PXZM,5
130,A97B72F4UI8FA,3
130,A19681JIWB4NVU,5
130,AX8SWWB9837TA,3
130,A16CLLURGJQEBW,5
130,A33872WCAUCJ60,4
130,A2ELSMRD95DV62,5
130,A7J6608RPPC7T,4
130,A3T7BNMUVYNKKJ,1
130,A8DJ9EU2QP2JM,3
130,A3KXNV4LAY2BCE,4
130,AF26PGC17Y15H,5
130,A1D3G543ACN09N,4
130,A1P9NQ0XUE44S9,5
130,A3MQG6EOD6NTB6,5
130,A3OSMR178C7K0J,4
130,A1CQ2HLYNVE7TB,1
130,A5TYSNLKYJQKO,4
130,A1P28X1K7HMKDD,4
130,A3OBO7JG3NBGBC,5
130,A3UDU0OBWPSST4,4
130,A3TJ4ZMOEC622K,4
130,A1MG93B9L0QTQA,3
130,A37TS34DIXB9XE,4
130,ATVPDKIKX0DER,4
130,A2YYAD2GRHGSUZ,4
130,A2YYAD2GRHGSUZ,4
130,ATNR1XILUIQWG,5
130,A1S8AJIUIO6M9K,5
130,AHBL5QPZ6IMG7,5
130,ALWNRIXMP5OQQ,4
130,A1BEGWJF5BXS9R,5
130,A1EXCLR2V2W20O,5
130,A24Q4USIX92O2I,5
130,A2MLWA0FHGGZ2B,5
130,A2MFH7EB3GIHJU,2
130,A1Q485CSMEL4C3,4
130,AG1Y99719GOZM,1
130,A37PIZRG4KMACF,5
130,A2DN39ZKL7G5OB,5
130,A3LZO6UFOAE0JU,4
130,A14FP4MOJX1ZED,4
130,A2HM0BZWQRV1EF,5
130,A39AKB7OM66L44,5
130,A18B7LX6XVBLHB,5
130,A1F7OE54NP3590,3
130,A3O3Z5CAFOANEH,5
130,A31TGEZPQX8DRW,5
130,A3J43V14O3XYTF,2
130,ATD8JHEGE2QH1,2
130,A1XHVGMG1W9ZZ4,2
130,A3KRZDWHU4AYQA,3
130,A2SQNNDHJQPELD,1
130,A4UKBG3M5U5TI,1
130,AQGVQZFIPXM0A,3
130,AF8VAQ182U0TH,5
130,A37BASUCZG1WC9,3
130,A37BASUCZG1WC9,3
130,A37BASUCZG1WC9,3
130,A3M5AW697S0ETO,4
130,A1TDS30AV0XXIV,5
130,A3FA90E7KX99JK,5
130,A3FA90E7KX99JK,5
130,A3FA90E7KX99JK,5
130,A3FA90E7KX99JK,5
130,A3SN6CV1BZDEAG,5
130,AKM7QZFYVL9RO,4
130,A2SCG0GPCMSAM7,2
130,A3UCJD17GS387I,4
130,A31H9TAGAYWPE,5
130,A16EAJTQ59LK8Z,4
130,ABLYM6JYS9QZY,1
130,A1T5MSCRLWDQSM,1
130,A15NS9ERV7LT7A,5
130,A38U2K6FQS3PFP,4
130,A1MA2QPT1SDC7E,5
130,A21GAP3G8F1KX0,4
130,A27AUK4UJM51Q3,5
130,A2LYKA4P4FBIT1,5
130,A3M97WKI0FP3JF,4
130,A1GW8HMGQRBSDR,3
130,A1S7DVSAXTTQ1J,4
130,A1AH4O9HJT1QOW,5
130,A1KAQJKIE6RN6E,4
130,ARC0ED938RZ1G,1
130,A3EECJDG0MQT4K,5
130,A3MNAXB4MA5WLQ,4
130,A3SQNNYRLUJNZC,5
130,AZPCELP6EEOJY,4
130,A29CH04KO0R5SB,3
130,A2WY0KNU0Y7IGD,5
130,A3G6GYAO9L350N,3
130,A1SVXJZ3386U2D,4
130,A13V7UZ88E32AA,3
130,A1CVJM0DYW466L,1
130,A4GF6KES1W784,4
130,A1I1VV5S3OQ8DU,4
130,A2CDQ3SL023G5B,4
130,A2IFPL69GGM2X6,5
130,A1XNEPN2QWW315,2
130,A2W3A90MPQ3G1K,5
130,A5ZVJ9A6H1YL1,5
130,AI37YX1U4KB1L,5
130,A2P3FGGUOC5VPL,4
130,A3DWUM6SN3N3NR,2
130,A25HAY8G70FV1L,5
130,A23VGBG17K5NJ3,4
130,A3UUQV0RTCVZY,5
130,A25KO3P0GFYOSR,4
130,A1UXI4MD2ZEBKV,1
130,AJUDAZVU7UMJC,4
130,A2GRGARILE6MHY,1
130,A28LAL88027HR2,5
130,A7AS0047YHI2F,5
130,A7YI4WMW84DCM,3
130,A9XMLR75X2578,5
130,A31IO6HNFMRNDS,5
130,A27X1H7TLCZQM4,1
130,A2IV1BPPITOG9O,2
130,A1VC9SQ2S9TI72,4
130,A3GCGA8IJM7V5G,3
130,A2RBIXKRMHSWU2,1
130,A13TDOTXH9AUNL,4
130,A2GDRJ3ITF2ABN,3
130,A2IHJ26C98ZT05,1
130,A1O7R3IZA0UYGW,4
130,A1T67L0PLD67S9,1
130,AIBRTGBN07D6A,1
130,A2UF3PTY6F5PIW,1
130,A2GAP7XWBZU8QI,5
130,A3D88V34AUJ58M,4
130,A2A11XGEPIP6DT,5
130,AM933D5G9SWSV,3
130,A3DK938OOGU4QX,1
130,A1YPD3ODS5ETJY,5
130,A27LDLA2LD4UV1,2
130,A1K8X9NTNEM5GD,2
130,A2KY32I7UMVWUT,5
130,A13TO1ZFAH9SVN,5
130,AF8XXTXR6MNL4,1
130,A1IVXGVAEDBGVZ,5
130,A1BXIPOK7N0YK2,4
130,A3NUUS0JSTBTNL,1
130,A2S18BY2R3B64J,5
130,A2JIUM7J2UFI5Q,1
130,ANHVME1LHKLDO,4
130,ADMBHKXQ3W2FU,4
130,ADMBHKXQ3W2FU,4
130,A1DO47J3NFP6AB,4
130,A2GAP7XWBZU8QI,5
130,A15ZZDKRKP7L4R,1
130,AU7V9VXI4U2KC,5
130,A1WHU3SARW0PJ8,1
130,A1B5Q12S41M8VU,1
130,A1DK16TQFNB1J,1
130,A3NEEB3FDLEB83,1
130,A1XWMR17GR0BQ6,5
130,A247H45I9O6OBX,3
130,A2NT4F8YMNBMJ7,1
130,A34SFR01Z8FVQR,1
130,A2ERNKKZ1HF26Y,5
130,A24NXKI670BSW4,3
130,A1EMDSTJDUE6B0,5
130,A1VJ31QYC8EO9Z,1
130,A1MTD7WBQSEO1B,5
130,A30MPHQ95AUHO6,1
130,A1F2MIPQVYMH9D,1
130,A318LPKIZDXELS,1
130,A8PUQXJJXZS3U,1
130,A26VEHONN8RKJ3,2
130,A18OBUSMXVE8R0,5
130,A1W8SJE87EEYJ8,5
130,A30HZDQBWGS5E7,3
130,A39L3YUKKZAIUJ,5
130,A2VN986E5KR1NV,4
130,AKK59JEJOKOUX,1
130,A25ACLV5KPB4W,1
130,A34BPJBD1YYMM9,4
130,A30R199VCZKE4Q,1
130,AXVGF36SUUT6T,1
130,A16YCLRKOU0EV3,5
130,AL339TZFO5CNL,1
130,A277XEYHGUTZUF,1
130,A2V15SR9GQ50SG,1
130,A2LGJ1FDFEOYFW,1
130,A161ANWB62G3M8,1
148,A227CKIQLIBNXE,5
148,ATVPDKIKX0DER,4
148,ATVPDKIKX0DER,2
148,ATVPDKIKX0DER,4
148,A2K7C8N2RLPC8A,5
148,ATVPDKIKX0DER,2
148,ATVPDKIKX0DER,5
148,ATVPDKIKX0DER,3
148,ATVPDKIKX0DER,4
148,ATVPDKIKX0DER,3
148,A3MEFG5DQYVXLR,3
148,A1SS7SL9QDSQ9Q,5
148,ATVPDKIKX0DER,5
148,ATVPDKIKX0DER,5
148,ARBYE9RN5KRVZ,5
148,A33TYV9UXCYDJ7,5
148,ATVPDKIKX0DER,4
148,ATVPDKIKX0DER,5
148,A3UQG1PX8AP0FG,5
148,AT9G0UDNCQI78,5
148,A10NKGSD41XDIW,5
148,A36CI9LLL400DU,5
148,A34V6AVHPJOTWL,5
148,AICMUZWCPFI2X,4
148,A2YY83QJBQMZBA,5
148,A1XSKZN07IG780,5
148,A2A5J0JB3Q69UH,1
148,AB1XPC526AK2P,5
148,A1KAUFWG85KHVF,5
148,A2LZNOUBABJX54,5
148,A2TG4QNFYB9ZYC,4
148,ADWJX40T5Q101,3
148,A2IT6KHC82I50H,5
148,A3C0QBITNIF09C,5
148,A292V7PUZFNK0P,4
148,ACZXG7T4UGSLF,4
148,A3BB7DN7TMPR8Q,3
148,A2SLVC3BGZFYNE,5
148,ADLN37B0153N,3
148,A22ZZQFAYIZ9SR,4
148,A3I0D9ZPEJ9JX4,4
148,A3CZEXBX54HYWN,5
154,A2GV043ITOKSVH,2
154,A1C23L9FU3UQPQ,5
154,ATVPDKIKX0DER,5
154,ATVPDKIKX0DER,5
154,ATVPDKIKX0DER,4
154,ATVPDKIKX0DER,5
154,ATVPDKIKX0DER,5
154,A2HR0DJG4WMR8R,5
154,A1HBYJR5U99HWG,3
154,AOQ7E3S35WZKJ,4
154,ATVPDKIKX0DER,5
154,ATVPDKIKX0DER,5
154,A2Q1CP5QIKB5Y7,5
154,AOQ7E3S35WZKJ,4
154,ALJMYYRC6NB9T,5
154,AKOP4CSETDIE,4
154,A2HR1Y2FK5KTWM,3
154,A3UN6WX5RRO2AG,1
154,AOF23BWVEZCWI,4
154,A1NY0SRPBPJWCV,3
154,AGYUPXX65WA22,5
154,A30KEXFT9SILL6,2
160,A3K7WDRNIMB49W,5
160,A7A6OPKV8DDGT,4
160,ATVPDKIKX0DER,5
160,A148XTAANYLCFN,3
160,AC1K4OQOZ90RS,3
160,ATVPDKIKX0DER,4
160,ATVPDKIKX0DER,4
160,A3896ZW4EEL028,4
160,ATVPDKIKX0DER,4
160,ALU15SI9O9CLK,3
160,AMUGEC7UDYN13,4
160,A1N1YEMTI9DJ86,4
160,A1VT9MCF11KPW5,4
160,A2CKYGF42TK8W5,3
160,A3F166BM23PXAC,5
160,A2M1J1M4U3IE9J,5
160,A7SSCDSCM4PXF,5
160,A317DA6A3ZTF33,5
160,A3VPMKQVXFAL1V,3
160,A59M2EN35OXKZ,2
160,AHGL57UO0NQ1F,5
160,A2P054QSRN211F,1
160,A2RPIGO3G4M6GN,5
185,A2V6OHS0N6NAJY,5
